PurchaseOrderID,PODate,SupplierID,ProductID,Quantity,UnitCost,Status,ExpectedDeliveryDate
PO0004330,2025-12-12,SUP046,SKU0115,2999,180.19,In Transit,2026-01-22
PO0004331,2024-10-28,SUP015,SKU0035,3893,177.83,Received,2024-12-08
PO0004332,2025-05-17,SUP006,SKU0080,3742,475.47,Delayed,2025-06-02
PO0004333,2023-10-28,SUP015,SKU0030,1011,444.67,Ordered,2023-12-08
PO0004334,2025-04-20,SUP008,SKU0065,201,327.68,In Transit,2025-05-17
PO0004335,2024-06-14,SUP019,SKU0031,863,112.81,Received,2024-06-19
PO0004336,2023-10-09,SUP013,SKU0049,912,303.73,Received,2023-11-19
PO0004337,2024-08-12,SUP008,SKU0099,1710,489.88,Received,2024-09-08
PO0004338,2025-08-20,SUP043,SKU0078,3281,523.39,Received,2025-09-17
PO0004339,2025-05-10,SUP049,SKU0092,359,145.52,Delayed,2025-06-04
PO0004340,2024-03-02,SUP017,SKU0095,2494,179.62,Approved,2024-03-14
PO0004341,2024-07-22,SUP028,SKU0120,669,237.9,Received,2024-08-15
PO0004342,2023-07-24,SUP033,SKU0044,4609,511.31,Approved,2023-08-10
PO0004343,2025-10-09,SUP040,SKU0035,4725,178.41,Received,2025-10-17
PO0004344,2024-01-10,SUP003,SKU0074,1481,427.95,Ordered,2024-02-11
PO0004345,2025-06-30,SUP020,SKU0006,2284,362.24,Approved,2025-07-28
PO0004346,2025-10-13,SUP011,SKU0102,1894,448.99,Received,2025-10-19
PO0004347,2024-11-17,SUP013,SKU0007,4204,348.39,In Transit,2024-12-28
PO0004348,2024-06-07,SUP029,SKU0092,4771,155.54,Approved,2024-07-11
PO0004349,2023-12-05,SUP023,SKU0077,2503,331.45,Received,2024-01-05
PO0004350,2024-04-06,SUP025,SKU0016,1220,213.42,In Transit,2024-05-13
PO0004351,2023-03-26,SUP018,SKU0120,3930,223.53,In Transit,2023-03-31
PO0004352,2025-06-07,SUP047,SKU0022,2280,349.65,Approved,2025-06-20
PO0004353,2023-01-07,SUP039,SKU0025,2876,10.83,Received,2023-01-27
PO0004354,2024-10-02,SUP031,SKU0039,2294,48.42,Received,2024-11-15
PO0004355,2024-07-24,SUP016,SKU0027,2731,278.26,In Transit,2024-08-14
PO0004356,2023-02-02,SUP003,SKU0036,4864,449.08,Received,2023-03-06
PO0004357,2025-12-28,SUP005,SKU0116,2245,144.01,Approved,2026-02-10
PO0004358,2024-09-16,SUP032,SKU0094,3463,261.68,Received,2024-10-28
PO0004359,2024-03-30,SUP030,SKU0048,4238,28.19,In Transit,2024-04-22
PO0004360,2024-06-20,SUP018,SKU0003,1838,41.27,Received,2024-06-25
PO0004361,2025-02-07,SUP006,SKU0054,4541,483.24,Delayed,2025-02-23
PO0004362,2024-12-20,SUP027,SKU0069,2200,240.09,Received,2024-12-29
PO0004363,2023-09-27,SUP044,SKU0042,3276,15.77,Received,2023-10-07
PO0004364,2023-05-18,SUP024,SKU0094,2532,268.94,Approved,2023-05-27
PO0004365,2025-11-29,SUP024,SKU0074,4339,469.03,In Transit,2025-12-08
PO0004366,2023-03-10,SUP004,SKU0027,1321,261.0,Delayed,2023-03-20
PO0004367,2023-12-08,SUP037,SKU0046,1001,83.46,In Transit,2023-12-13
PO0004368,2024-09-22,SUP022,SKU0012,435,30.17,Delayed,2024-10-23
PO0004369,2025-02-27,SUP002,SKU0029,2476,324.58,Received,2025-04-10
PO0004370,2025-04-23,SUP049,SKU0103,3609,208.19,Approved,2025-05-18
PO0004371,2024-04-11,SUP046,SKU0009,2131,166.17,Received,2024-05-22
PO0004372,2025-11-08,SUP016,SKU0041,1830,443.55,Received,2025-11-29
PO0004373,2025-06-20,SUP043,SKU0116,1828,125.92,Received,2025-07-18
PO0004374,2025-08-22,SUP045,SKU0036,1085,429.26,Ordered,2025-09-04
PO0004375,2024-01-10,SUP048,SKU0058,1602,170.95,Received,2024-02-04
PO0004376,2024-07-29,SUP050,SKU0054,765,470.53,In Transit,2024-08-17
PO0004377,2025-07-14,SUP033,SKU0047,4253,358.97,Ordered,2025-07-31
PO0004378,2025-10-25,SUP049,SKU0082,2799,102.31,Approved,2025-11-19
PO0004379,2025-03-04,SUP031,SKU0078,1781,528.53,Ordered,2025-04-17
PO0004380,2024-09-15,SUP044,SKU0116,1485,144.69,Delayed,2024-09-25
PO0004381,2025-10-28,SUP049,SKU0016,4045,238.13,Approved,2025-11-22
PO0004382,2024-10-06,SUP041,SKU0035,2743,203.5,Delayed,2024-10-16
PO0004383,2024-09-11,SUP037,SKU0016,1230,201.31,Approved,2024-09-16
PO0004384,2025-07-21,SUP004,SKU0057,2249,436.61,In Transit,2025-07-31
PO0004385,2025-05-15,SUP049,SKU0038,736,214.63,Received,2025-06-09
PO0004386,2025-06-25,SUP002,SKU0039,3435,50.66,Ordered,2025-08-06
PO0004387,2023-05-06,SUP049,SKU0034,671,394.2,Ordered,2023-05-31
PO0004388,2023-01-31,SUP031,SKU0072,1670,18.78,In Transit,2023-03-16
PO0004389,2023-12-30,SUP050,SKU0120,4269,255.4,Approved,2024-01-18
PO0004390,2023-11-24,SUP032,SKU0053,1083,511.24,Received,2024-01-05
PO0004391,2024-10-23,SUP050,SKU0078,1771,549.36,Ordered,2024-11-11
PO0004392,2025-08-07,SUP006,SKU0080,3848,467.55,Approved,2025-08-23
PO0004393,2025-12-29,SUP028,SKU0030,2622,482.96,Ordered,2026-01-22
PO0004394,2025-04-09,SUP038,SKU0043,2491,126.41,Ordered,2025-05-03
PO0004395,2026-01-01,SUP044,SKU0069,2020,243.49,Approved,2026-01-11
PO0004396,2024-05-01,SUP021,SKU0058,2577,180.21,Delayed,2024-05-17
PO0004397,2023-02-09,SUP008,SKU0057,2412,412.09,In Transit,2023-03-08
PO0004398,2025-05-07,SUP029,SKU0113,319,531.02,In Transit,2025-06-10
PO0004399,2024-01-03,SUP005,SKU0087,2885,573.87,Received,2024-02-16
PO0004400,2024-01-24,SUP001,SKU0119,3113,423.38,In Transit,2024-02-07
PO0004401,2025-12-22,SUP011,SKU0005,2324,391.78,In Transit,2025-12-28
PO0004402,2024-07-23,SUP043,SKU0043,2109,144.16,Delayed,2024-08-20
PO0004403,2023-10-28,SUP045,SKU0006,717,341.24,In Transit,2023-11-10
PO0004404,2023-08-17,SUP027,SKU0094,3962,249.94,Approved,2023-08-26
PO0004405,2025-03-02,SUP041,SKU0105,3187,426.63,Received,2025-03-12
PO0004406,2024-03-30,SUP044,SKU0053,1033,489.21,Delayed,2024-04-09
PO0004407,2025-12-16,SUP038,SKU0066,524,416.45,Delayed,2026-01-09
PO0004408,2024-06-01,SUP050,SKU0015,4858,404.98,Delayed,2024-06-20
PO0004409,2023-10-18,SUP042,SKU0005,4286,380.29,Approved,2023-11-25
PO0004410,2024-02-14,SUP029,SKU0092,479,136.43,Approved,2024-03-19
PO0004411,2023-11-16,SUP027,SKU0093,2544,67.49,Approved,2023-11-25
PO0004412,2024-02-21,SUP002,SKU0030,4303,484.69,Approved,2024-04-03
PO0004413,2025-11-26,SUP041,SKU0064,637,90.12,Received,2025-12-06
PO0004414,2023-11-04,SUP034,SKU0022,1456,390.83,Received,2023-11-24
PO0004415,2023-12-23,SUP042,SKU0099,2524,526.73,In Transit,2024-01-30
PO0004416,2024-10-30,SUP049,SKU0078,347,537.68,Approved,2024-11-24
PO0004417,2025-07-26,SUP010,SKU0077,4329,314.79,In Transit,2025-08-17
PO0004418,2024-11-25,SUP037,SKU0045,1606,367.98,Received,2024-11-30
PO0004419,2024-07-18,SUP006,SKU0063,716,396.46,Approved,2024-08-03
PO0004420,2025-05-16,SUP038,SKU0094,1020,260.79,Received,2025-06-09
PO0004421,2023-08-14,SUP011,SKU0109,3968,169.01,Ordered,2023-08-20
PO0004422,2023-02-01,SUP036,SKU0098,371,221.23,Approved,2023-02-28
PO0004423,2024-05-06,SUP040,SKU0015,1083,370.26,Delayed,2024-05-14
PO0004424,2023-12-25,SUP027,SKU0083,1694,398.5,Received,2024-01-03
PO0004425,2024-07-28,SUP018,SKU0003,1888,40.18,In Transit,2024-08-02
PO0004426,2025-02-20,SUP041,SKU0027,1606,270.97,Received,2025-03-02
PO0004427,2025-12-04,SUP044,SKU0106,4069,526.22,Approved,2025-12-14
PO0004428,2024-01-01,SUP001,SKU0001,2518,347.36,Delayed,2024-01-15
PO0004429,2023-10-20,SUP020,SKU0017,1429,606.13,Received,2023-11-17
PO0004430,2024-03-16,SUP027,SKU0092,4987,133.6,Approved,2024-03-25
PO0004431,2023-11-16,SUP015,SKU0063,3856,392.05,Approved,2023-12-27
PO0004432,2024-01-10,SUP036,SKU0092,2281,149.9,Received,2024-02-06
PO0004433,2023-05-01,SUP016,SKU0053,3186,520.04,Received,2023-05-22
PO0004434,2023-01-02,SUP009,SKU0015,2505,354.28,Received,2023-01-23
PO0004435,2023-09-30,SUP049,SKU0091,2625,177.92,Received,2023-10-25
PO0004436,2024-03-31,SUP045,SKU0034,3580,382.43,Approved,2024-04-13
PO0004437,2025-12-27,SUP029,SKU0060,3108,405.66,Received,2026-01-30
PO0004438,2023-02-03,SUP016,SKU0079,3377,15.66,Received,2023-02-24
PO0004439,2025-11-10,SUP035,SKU0114,1303,270.67,Delayed,2025-12-11
PO0004440,2025-07-14,SUP032,SKU0092,2137,148.36,Received,2025-08-25
PO0004441,2025-03-30,SUP027,SKU0047,1347,400.33,Ordered,2025-04-08
PO0004442,2024-04-17,SUP028,SKU0062,414,260.02,Received,2024-05-11
PO0004443,2025-12-19,SUP027,SKU0024,2424,427.04,Ordered,2025-12-28
PO0004444,2025-02-02,SUP038,SKU0074,2642,452.97,Received,2025-02-26
PO0004445,2023-12-23,SUP009,SKU0033,513,574.78,Ordered,2024-01-13
PO0004446,2025-12-10,SUP025,SKU0042,1611,14.0,Received,2026-01-16
PO0004447,2023-09-21,SUP001,SKU0094,3244,245.69,Approved,2023-10-05
PO0004448,2025-07-18,SUP037,SKU0012,4879,28.49,Ordered,2025-07-23
PO0004449,2024-12-07,SUP025,SKU0070,4933,173.64,In Transit,2025-01-13
PO0004450,2023-11-13,SUP038,SKU0005,4590,393.1,Received,2023-12-07
PO0004451,2025-09-04,SUP026,SKU0011,4654,261.61,Delayed,2025-10-12
PO0004452,2025-10-11,SUP029,SKU0025,1634,11.17,Received,2025-11-14
PO0004453,2023-01-26,SUP020,SKU0085,1094,560.19,In Transit,2023-02-23
PO0004454,2023-12-20,SUP004,SKU0029,4386,322.87,Received,2023-12-30
PO0004455,2024-05-20,SUP007,SKU0082,2781,92.9,In Transit,2024-06-02
PO0004456,2024-01-24,SUP049,SKU0022,793,356.67,Ordered,2024-02-18
PO0004457,2025-04-04,SUP001,SKU0037,340,324.56,Approved,2025-04-18
PO0004458,2024-08-16,SUP020,SKU0007,506,337.16,Delayed,2024-09-13
PO0004459,2025-08-13,SUP026,SKU0042,1302,16.02,Delayed,2025-09-20
PO0004460,2023-05-18,SUP020,SKU0025,1958,12.27,Received,2023-06-15
PO0004461,2023-05-25,SUP014,SKU0027,2561,243.37,Ordered,2023-07-01
PO0004462,2025-11-23,SUP037,SKU0088,4160,270.47,Delayed,2025-11-28
PO0004463,2025-08-20,SUP009,SKU0087,371,549.26,In Transit,2025-09-10
PO0004464,2025-06-09,SUP042,SKU0104,2780,587.98,Received,2025-07-17
PO0004465,2024-08-31,SUP011,SKU0037,1209,345.63,Approved,2024-09-06
PO0004466,2024-11-05,SUP040,SKU0009,1339,153.11,Ordered,2024-11-13
PO0004467,2024-04-23,SUP022,SKU0115,2001,181.01,Received,2024-05-24
PO0004468,2025-05-23,SUP028,SKU0039,938,53.06,Received,2025-06-16
PO0004469,2025-03-31,SUP009,SKU0034,4756,437.45,In Transit,2025-04-21
PO0004470,2023-03-11,SUP042,SKU0087,3131,528.86,Ordered,2023-04-18
PO0004471,2023-01-09,SUP006,SKU0083,3981,397.45,Ordered,2023-01-25
PO0004472,2023-01-06,SUP029,SKU0083,3446,378.2,In Transit,2023-02-09
PO0004473,2025-05-31,SUP037,SKU0071,2829,158.6,Ordered,2025-06-05
PO0004474,2024-08-17,SUP001,SKU0103,2636,218.04,Received,2024-08-31
PO0004475,2025-10-02,SUP017,SKU0110,1087,389.79,Received,2025-10-14
PO0004476,2024-04-06,SUP005,SKU0117,1690,321.22,In Transit,2024-05-20
PO0004477,2024-10-08,SUP026,SKU0085,894,532.54,Received,2024-11-15
PO0004478,2025-09-30,SUP032,SKU0050,1709,555.14,Approved,2025-11-11
PO0004479,2025-10-13,SUP023,SKU0086,608,88.84,Approved,2025-11-13
PO0004480,2024-01-03,SUP003,SKU0108,1301,429.21,In Transit,2024-02-04
PO0004481,2023-05-26,SUP038,SKU0078,1724,522.59,Ordered,2023-06-19
PO0004482,2024-03-06,SUP030,SKU0117,430,302.38,Delayed,2024-03-29
PO0004483,2024-01-12,SUP019,SKU0090,2643,254.64,Received,2024-01-17
PO0004484,2024-08-09,SUP036,SKU0036,100,448.97,Received,2024-09-05
PO0004485,2025-06-02,SUP002,SKU0049,3736,326.14,In Transit,2025-07-14
PO0004486,2025-05-01,SUP009,SKU0089,1947,371.7,Approved,2025-05-22
PO0004487,2023-01-11,SUP045,SKU0076,3953,225.98,Approved,2023-01-24
PO0004488,2023-05-27,SUP031,SKU0093,379,81.38,Delayed,2023-07-10
PO0004489,2025-01-01,SUP006,SKU0087,4059,560.44,Delayed,2025-01-17
PO0004490,2023-12-07,SUP035,SKU0115,4958,193.64,Received,2024-01-07
PO0004491,2024-12-21,SUP025,SKU0104,1677,603.28,Approved,2025-01-27
PO0004492,2023-05-31,SUP036,SKU0016,3000,217.37,Received,2023-06-27
PO0004493,2024-12-10,SUP035,SKU0047,747,380.67,Approved,2025-01-10
PO0004494,2024-10-19,SUP029,SKU0107,2234,529.84,In Transit,2024-11-22
PO0004495,2025-03-14,SUP043,SKU0072,3096,16.38,Delayed,2025-04-11
PO0004496,2023-08-28,SUP026,SKU0097,484,530.49,Received,2023-10-05
PO0004497,2023-01-06,SUP004,SKU0044,2435,466.81,Ordered,2023-01-16
PO0004498,2023-01-26,SUP046,SKU0037,2651,347.22,Received,2023-03-08
PO0004499,2023-08-29,SUP035,SKU0038,2363,233.33,Ordered,2023-09-29
PO0004500,2023-11-03,SUP012,SKU0052,767,18.16,Approved,2023-11-25
PO0004501,2024-03-04,SUP038,SKU0080,3234,436.86,Ordered,2024-03-28
PO0004502,2023-03-23,SUP016,SKU0002,4308,175.78,In Transit,2023-04-13
PO0004503,2025-03-28,SUP044,SKU0074,2383,458.46,Delayed,2025-04-07
PO0004504,2023-02-13,SUP043,SKU0119,3743,447.91,Approved,2023-03-13
PO0004505,2023-11-07,SUP026,SKU0061,2735,410.49,Delayed,2023-12-15
PO0004506,2024-11-23,SUP006,SKU0006,3230,328.63,Received,2024-12-09
PO0004507,2024-02-28,SUP014,SKU0054,2039,445.52,Received,2024-04-05
PO0004508,2023-09-28,SUP013,SKU0014,554,387.75,In Transit,2023-11-08
PO0004509,2025-08-17,SUP020,SKU0072,2259,18.46,In Transit,2025-09-14
PO0004510,2025-11-04,SUP004,SKU0011,3638,260.18,In Transit,2025-11-14
PO0004511,2025-09-16,SUP003,SKU0068,4987,401.72,Delayed,2025-10-18
PO0004512,2023-08-29,SUP039,SKU0081,859,303.54,Delayed,2023-09-18
PO0004513,2024-07-31,SUP015,SKU0029,746,272.16,Delayed,2024-09-10
PO0004514,2023-10-25,SUP025,SKU0056,3201,164.72,Received,2023-12-01
PO0004515,2024-07-18,SUP036,SKU0089,2873,390.66,Received,2024-08-14
PO0004516,2023-11-30,SUP026,SKU0093,2074,69.63,Approved,2024-01-07
PO0004517,2023-08-17,SUP039,SKU0098,3403,199.32,Received,2023-09-06
PO0004518,2023-11-22,SUP010,SKU0024,248,404.22,In Transit,2023-12-14
PO0004519,2025-08-21,SUP044,SKU0080,157,444.21,Received,2025-08-31
PO0004520,2025-01-14,SUP046,SKU0047,2381,349.17,Delayed,2025-02-24
PO0004521,2023-04-27,SUP035,SKU0044,1227,560.69,Ordered,2023-05-28
PO0004522,2023-06-13,SUP029,SKU0109,620,164.98,Delayed,2023-07-17
PO0004523,2023-05-31,SUP040,SKU0026,4788,214.22,Ordered,2023-06-08
PO0004524,2024-07-11,SUP027,SKU0005,4080,439.13,Received,2024-07-20
PO0004525,2023-09-28,SUP027,SKU0097,1572,489.43,Delayed,2023-10-07
PO0004526,2025-02-08,SUP001,SKU0048,3076,24.45,Approved,2025-02-22
PO0004527,2023-10-10,SUP048,SKU0027,3248,241.02,In Transit,2023-11-04
PO0004528,2024-09-08,SUP002,SKU0072,1162,16.82,In Transit,2024-10-20
PO0004529,2025-07-07,SUP001,SKU0105,1870,422.96,In Transit,2025-07-21
PO0004530,2025-04-01,SUP004,SKU0102,2808,511.08,Approved,2025-04-11
PO0004531,2025-03-16,SUP016,SKU0005,440,405.38,Ordered,2025-04-06
PO0004532,2025-06-07,SUP001,SKU0045,3138,325.22,Delayed,2025-06-21
PO0004533,2025-12-23,SUP042,SKU0046,818,95.22,Received,2026-01-30
PO0004534,2024-06-28,SUP001,SKU0104,4564,560.96,Approved,2024-07-12
PO0004535,2024-03-19,SUP038,SKU0040,458,72.2,Ordered,2024-04-12
PO0004536,2023-05-01,SUP048,SKU0109,2043,177.03,Ordered,2023-05-26
PO0004537,2025-01-17,SUP009,SKU0012,290,29.65,Received,2025-02-07
PO0004538,2023-11-20,SUP045,SKU0093,1738,78.26,Received,2023-12-03
PO0004539,2025-01-29,SUP037,SKU0022,3929,398.15,Received,2025-02-03
PO0004540,2024-04-18,SUP008,SKU0042,4806,15.45,Ordered,2024-05-15
PO0004541,2025-03-14,SUP003,SKU0029,505,303.66,In Transit,2025-04-15
PO0004542,2025-05-31,SUP003,SKU0036,1189,456.05,Received,2025-07-02
PO0004543,2024-12-15,SUP032,SKU0081,2518,310.81,Received,2025-01-26
PO0004544,2024-07-13,SUP041,SKU0020,4937,462.14,Approved,2024-07-23
PO0004545,2024-10-15,SUP019,SKU0067,4661,226.87,Received,2024-10-20
PO0004546,2024-08-07,SUP022,SKU0065,1944,319.45,Approved,2024-09-07
PO0004547,2023-02-03,SUP041,SKU0005,4696,382.57,In Transit,2023-02-13
PO0004548,2025-03-08,SUP023,SKU0004,2970,493.87,Received,2025-04-08
PO0004549,2024-08-02,SUP049,SKU0112,2804,252.11,Received,2024-08-27
PO0004550,2023-11-18,SUP011,SKU0007,4991,346.44,Received,2023-11-24
PO0004551,2023-11-02,SUP008,SKU0092,4141,151.28,Approved,2023-11-29
PO0004552,2024-10-06,SUP045,SKU0007,3437,319.33,Ordered,2024-10-19
PO0004553,2025-04-16,SUP007,SKU0056,3540,191.22,Received,2025-04-29
PO0004554,2025-05-16,SUP002,SKU0027,3767,237.69,Received,2025-06-27
PO0004555,2023-11-12,SUP049,SKU0006,3553,371.19,Received,2023-12-07
PO0004556,2023-02-02,SUP009,SKU0031,1711,100.18,Approved,2023-02-23
PO0004557,2025-01-19,SUP033,SKU0082,3091,89.48,Received,2025-02-05
PO0004558,2024-02-12,SUP044,SKU0013,135,245.8,Ordered,2024-02-22
PO0004559,2023-07-04,SUP028,SKU0036,4171,451.45,Received,2023-07-28
PO0004560,2025-05-16,SUP004,SKU0093,2941,74.68,In Transit,2025-05-26
PO0004561,2023-05-07,SUP024,SKU0090,1156,249.53,Received,2023-05-16
PO0004562,2023-06-03,SUP014,SKU0093,2109,75.64,Received,2023-07-10
PO0004563,2025-06-24,SUP037,SKU0001,2273,298.05,Received,2025-06-29
PO0004564,2024-06-25,SUP047,SKU0017,3093,553.97,Delayed,2024-07-08
PO0004565,2024-10-17,SUP045,SKU0083,3930,391.64,Received,2024-10-30
PO0004566,2025-07-31,SUP008,SKU0118,4791,432.02,Approved,2025-08-27
PO0004567,2025-12-10,SUP041,SKU0052,4815,17.23,Received,2025-12-20
PO0004568,2024-09-07,SUP046,SKU0065,3414,323.71,Received,2024-10-18
PO0004569,2024-11-07,SUP025,SKU0001,1108,330.56,Ordered,2024-12-14
PO0004570,2024-10-22,SUP046,SKU0013,4154,256.34,Delayed,2024-12-02
PO0004571,2025-07-31,SUP026,SKU0052,4580,18.68,Received,2025-09-07
PO0004572,2025-08-17,SUP004,SKU0089,1621,422.28,Delayed,2025-08-27
PO0004573,2025-09-06,SUP031,SKU0047,826,367.06,Ordered,2025-10-20
PO0004574,2023-01-13,SUP042,SKU0046,921,93.68,Ordered,2023-02-20
PO0004575,2023-02-22,SUP039,SKU0073,3048,97.22,Ordered,2023-03-14
PO0004576,2024-03-20,SUP013,SKU0016,1276,225.23,In Transit,2024-04-30
PO0004577,2025-09-08,SUP014,SKU0077,1191,296.1,Received,2025-10-15
PO0004578,2024-08-15,SUP017,SKU0085,427,552.99,In Transit,2024-08-27
PO0004579,2023-10-01,SUP021,SKU0002,2066,189.9,Received,2023-10-17
PO0004580,2025-07-31,SUP025,SKU0120,4963,246.48,Received,2025-09-06
PO0004581,2023-12-05,SUP029,SKU0081,3978,326.28,In Transit,2024-01-08
PO0004582,2023-11-23,SUP015,SKU0009,4482,180.4,Delayed,2024-01-03
PO0004583,2023-10-16,SUP003,SKU0116,1219,131.93,Ordered,2023-11-17
PO0004584,2023-02-14,SUP037,SKU0026,869,210.34,Approved,2023-02-19
PO0004585,2023-05-14,SUP028,SKU0010,1647,32.67,Ordered,2023-06-07
PO0004586,2025-11-23,SUP018,SKU0089,2503,358.04,Received,2025-11-28
PO0004587,2025-10-10,SUP043,SKU0116,678,142.13,In Transit,2025-11-07
PO0004588,2023-11-02,SUP039,SKU0015,174,395.92,Received,2023-11-22
PO0004589,2024-11-09,SUP021,SKU0020,788,409.28,Received,2024-11-25
PO0004590,2024-12-01,SUP009,SKU0058,3286,158.34,Received,2024-12-22
PO0004591,2024-10-24,SUP028,SKU0075,4756,571.23,In Transit,2024-11-17
PO0004592,2023-05-23,SUP013,SKU0059,4614,638.57,Approved,2023-07-03
PO0004593,2023-03-02,SUP001,SKU0076,3322,243.23,Ordered,2023-03-16
PO0004594,2024-03-13,SUP044,SKU0008,1367,432.73,Received,2024-03-23
PO0004595,2023-11-05,SUP009,SKU0086,4136,93.05,Received,2023-11-26
PO0004596,2024-03-23,SUP014,SKU0028,717,174.28,Delayed,2024-04-29
PO0004597,2025-11-02,SUP045,SKU0017,376,641.08,Received,2025-11-15
PO0004598,2024-09-03,SUP047,SKU0014,4016,323.21,Received,2024-09-16
PO0004599,2023-01-08,SUP014,SKU0010,4675,33.59,Ordered,2023-02-14
PO0004600,2025-02-14,SUP003,SKU0065,2844,325.86,Ordered,2025-03-18
PO0004601,2025-10-28,SUP020,SKU0041,1208,502.64,Approved,2025-11-25
PO0004602,2023-03-18,SUP041,SKU0068,3974,455.32,Received,2023-03-28
PO0004603,2023-04-20,SUP009,SKU0088,4163,267.6,Delayed,2023-05-11
PO0004604,2025-06-08,SUP031,SKU0085,3105,590.79,Received,2025-07-22
PO0004605,2025-07-17,SUP027,SKU0042,1228,14.61,Approved,2025-07-26
PO0004606,2025-05-30,SUP011,SKU0035,212,203.29,Ordered,2025-06-05
PO0004607,2025-04-09,SUP013,SKU0028,4264,183.08,Received,2025-05-20
PO0004608,2025-04-06,SUP017,SKU0023,3472,401.41,Received,2025-04-18
PO0004609,2025-07-06,SUP018,SKU0049,2680,316.52,Delayed,2025-07-11
PO0004610,2024-03-03,SUP007,SKU0058,4382,188.49,In Transit,2024-03-16
PO0004611,2025-09-19,SUP048,SKU0008,4804,493.17,Delayed,2025-10-14
PO0004612,2024-07-22,SUP039,SKU0063,733,383.46,Delayed,2024-08-11
PO0004613,2025-11-02,SUP028,SKU0072,381,17.56,In Transit,2025-11-26
PO0004614,2024-10-07,SUP021,SKU0115,216,214.4,In Transit,2024-10-23
PO0004615,2024-03-01,SUP010,SKU0040,3515,74.79,Received,2024-03-23
PO0004616,2024-08-30,SUP014,SKU0001,1144,302.97,Ordered,2024-10-06
PO0004617,2024-06-10,SUP025,SKU0071,930,134.07,Ordered,2024-07-17
PO0004618,2025-12-28,SUP042,SKU0097,711,531.93,Approved,2026-02-04
PO0004619,2024-11-05,SUP040,SKU0039,2461,52.44,Received,2024-11-13
PO0004620,2024-04-11,SUP017,SKU0003,233,37.5,Approved,2024-04-23
PO0004621,2024-01-09,SUP044,SKU0019,3789,467.59,Delayed,2024-01-19
PO0004622,2023-12-01,SUP009,SKU0047,1681,387.05,In Transit,2023-12-22
PO0004623,2024-09-14,SUP032,SKU0059,2559,546.55,Delayed,2024-10-26
PO0004624,2023-11-27,SUP022,SKU0082,3357,103.08,Delayed,2023-12-28
PO0004625,2025-10-29,SUP045,SKU0076,4127,209.92,In Transit,2025-11-11
PO0004626,2025-10-23,SUP034,SKU0065,1257,344.63,Ordered,2025-11-12
PO0004627,2024-02-24,SUP029,SKU0049,4407,319.5,Delayed,2024-03-29
PO0004628,2025-09-16,SUP004,SKU0008,2801,476.42,Received,2025-09-26
PO0004629,2023-05-19,SUP025,SKU0019,4377,430.89,Delayed,2023-06-25
PO0004630,2023-06-07,SUP047,SKU0103,1737,238.71,Received,2023-06-20
PO0004631,2025-01-27,SUP026,SKU0020,2606,421.09,In Transit,2025-03-06
PO0004632,2024-07-09,SUP026,SKU0064,300,95.55,Received,2024-08-16
PO0004633,2025-11-21,SUP028,SKU0085,3735,604.62,In Transit,2025-12-15
PO0004634,2025-03-03,SUP013,SKU0044,4536,490.63,Approved,2025-04-13
PO0004635,2025-06-29,SUP010,SKU0085,1749,577.65,Approved,2025-07-21
PO0004636,2023-04-14,SUP035,SKU0089,586,391.67,Ordered,2023-05-15
PO0004637,2025-05-04,SUP006,SKU0023,3247,376.22,Approved,2025-05-20
PO0004638,2023-07-22,SUP027,SKU0100,2743,328.3,Received,2023-07-31
PO0004639,2025-07-09,SUP044,SKU0071,4249,142.05,Received,2025-07-19
PO0004640,2024-11-07,SUP032,SKU0088,4382,305.57,Received,2024-12-19
PO0004641,2024-11-02,SUP049,SKU0026,3036,238.55,Received,2024-11-27
PO0004642,2023-07-24,SUP012,SKU0084,2187,395.44,Received,2023-08-15
PO0004643,2023-01-12,SUP001,SKU0101,528,473.3,Received,2023-01-26
PO0004644,2024-11-22,SUP034,SKU0087,3499,572.67,Ordered,2024-12-12
PO0004645,2024-08-19,SUP044,SKU0051,570,296.06,Received,2024-08-29
PO0004646,2025-02-22,SUP023,SKU0059,2191,564.38,Ordered,2025-03-25
PO0004647,2023-12-25,SUP017,SKU0023,2578,365.42,In Transit,2024-01-06
PO0004648,2025-08-25,SUP019,SKU0089,140,358.46,Ordered,2025-08-30
PO0004649,2024-02-17,SUP034,SKU0076,3430,248.92,Received,2024-03-08
PO0004650,2023-02-04,SUP033,SKU0091,2011,209.04,Received,2023-02-21
PO0004651,2023-03-27,SUP047,SKU0097,620,510.5,Ordered,2023-04-09
PO0004652,2025-04-16,SUP013,SKU0025,473,12.34,Received,2025-05-27
PO0004653,2024-07-02,SUP010,SKU0060,1838,385.21,Received,2024-07-24
PO0004654,2023-05-05,SUP012,SKU0117,470,341.54,Received,2023-05-27
PO0004655,2023-04-10,SUP035,SKU0063,4480,380.69,In Transit,2023-05-11
PO0004656,2024-07-23,SUP048,SKU0025,666,10.8,Delayed,2024-08-17
PO0004657,2023-01-25,SUP038,SKU0022,3649,393.69,In Transit,2023-02-18
PO0004658,2025-09-01,SUP039,SKU0066,4071,485.67,In Transit,2025-09-21
PO0004659,2025-09-24,SUP009,SKU0038,2334,205.76,Ordered,2025-10-15
PO0004660,2024-07-04,SUP008,SKU0007,1818,318.2,In Transit,2024-07-31
PO0004661,2024-07-07,SUP034,SKU0080,207,428.39,Approved,2024-07-27
