OrderID,OrderDate,CustomerID,ProductID,SalesRepID,Quantity,UnitPrice,DiscountPercent,Region,Channel
SO00048255,2023-10-25 00:00:00,CUST0462,SKU0029,EMP0039,65,467.99,7,North,Wholesale
SO00048256,2023-01-24 00:00:00,CUST0356,SKU0020,EMP0089,191,532.95,2,East,Modern Trade
SO00048257,2023-07-12 00:00:00,CUST0043,SKU0035,EMP0070,85,344.64,0,South,General Trade
SO00048258,2024-10-18 00:00:00,CUST0082,SKU0111,EMP0070,18,346.77,2,South,Modern Trade
SO00048259,2023-01-10 00:00:00,CUST0175,SKU0114,EMP0044,174,572.11,0,North,Modern Trade
SO00048260,2024-12-08 00:00:00,CUST0157,SKU0042,EMP0014,92,454.27,2,East,Modern Trade
SO00048261,2023-04-23 00:00:00,CUST0488,SKU0113,EMP0010,14,498.14,0,East,General Trade
SO00048262,2024-05-15 00:00:00,CUST0039,SKU0010,EMP0059,168,682.76,2,North,General Trade
SO00048263,2023-02-10 00:00:00,CUST0349,SKU0041,EMP0047,50,310.49,10,West,Wholesale
SO00048264,2023-07-15 00:00:00,CUST0336,SKU0084,EMP0034,106,21.86,5,West,Modern Trade
SO00048265,2024-10-25 00:00:00,CUST0279,SKU0055,EMP0067,164,73.13,0,East,Modern Trade
SO00048266,2024-03-24 00:00:00,CUST0074,SKU0002,EMP0014,150,153.2,2,North,General Trade
SO00048267,2024-02-28 00:00:00,CUST0033,SKU0012,EMP0091,190,723.77,5,North,Wholesale
SO00048268,2024-08-10 00:00:00,CUST0287,SKU0016,EMP0036,14,68.23,2,North,Modern Trade
SO00048269,2024-06-09 00:00:00,CUST0122,SKU0037,EMP0014,46,79.05,2,East,Modern Trade
SO00048270,2023-12-24 00:00:00,CUST0161,SKU0010,EMP0008,43,644.59,5,South,Wholesale
SO00048271,2024-09-24 00:00:00,CUST0155,SKU0093,EMP0040,17,593.28,10,North,General Trade
SO00048272,2024-07-06 00:00:00,CUST0074,SKU0035,EMP0076,32,314.14,5,North,General Trade
SO00048273,2024-08-04 00:00:00,CUST0094,SKU0110,EMP0066,94,498.45,2,East,Modern Trade
SO00048274,2023-08-03 00:00:00,CUST0489,SKU0116,EMP0049,112,273.26,5,North,Wholesale
SO00048275,2024-05-06 00:00:00,CUST0070,SKU0118,EMP0026,6,102.63,10,South,General Trade
SO00048276,2023-11-21 00:00:00,CUST0357,SKU0041,EMP0036,128,303.29,10,North,Wholesale
SO00048277,2024-06-09 00:00:00,CUST0167,SKU0090,EMP0037,116,448.38,10,North,Modern Trade
SO00048278,2024-03-18 00:00:00,CUST0157,SKU0039,EMP0050,33,124.05,5,East,Modern Trade
SO00048279,2023-09-20 00:00:00,CUST0241,SKU0028,EMP0078,42,268.49,7,East,General Trade
SO00048280,2023-07-14 00:00:00,CUST0039,SKU0119,EMP0055,57,625.32,0,North,General Trade
SO00048281,2024-10-05 00:00:00,CUST0304,SKU0078,EMP0050,30,681.69,0,West,Modern Trade
SO00048282,2024-07-02 00:00:00,CUST0474,SKU0074,EMP0098,181,721.4,5,South,Wholesale
SO00048283,2024-05-10 00:00:00,CUST0341,SKU0048,EMP0052,16,788.77,5,South,Modern Trade
SO00048284,2023-07-04 00:00:00,CUST0163,SKU0086,EMP0074,1,746.66,10,South,Modern Trade
SO00048285,2023-01-13 00:00:00,CUST0333,SKU0026,EMP0087,151,538.64,0,South,Wholesale
SO00048286,2023-09-13 00:00:00,CUST0466,SKU0001,EMP0044,14,392.45,10,West,Modern Trade
SO00048287,2023-04-26 00:00:00,CUST0403,SKU0056,EMP0034,165,340.01,10,West,Modern Trade
SO00048288,2023-10-05 00:00:00,CUST0325,SKU0033,EMP0097,158,699.04,7,West,Wholesale
SO00048289,2023-03-07 00:00:00,CUST0013,SKU0072,EMP0079,137,717.25,7,South,Wholesale
SO00048290,2024-10-26 00:00:00,CUST0464,SKU0108,EMP0083,133,41.53,0,South,Wholesale
SO00048291,2023-08-12 00:00:00,CUST0202,SKU0004,EMP0061,151,132.26,7,West,Modern Trade
SO00048292,2024-12-14 00:00:00,CUST0320,SKU0107,EMP0058,51,58.35,5,North,Wholesale
SO00048293,2023-09-01 00:00:00,CUST0229,SKU0088,EMP0067,182,735.48,7,South,General Trade
SO00048294,2023-07-23 00:00:00,CUST0218,SKU0073,EMP0070,48,329.45,0,North,General Trade
SO00048295,2024-09-28 00:00:00,CUST0415,SKU0069,EMP0074,29,386.84,5,West,Wholesale
SO00048296,2023-11-25 00:00:00,CUST0005,SKU0031,EMP0017,140,747.35,2,West,Wholesale
SO00048297,2024-06-25 00:00:00,CUST0255,SKU0052,EMP0060,153,709.38,5,West,Wholesale
SO00048298,2023-12-04 00:00:00,CUST0482,SKU0099,EMP0070,68,265.11,5,East,General Trade
SO00048299,2023-02-27 00:00:00,CUST0029,SKU0045,EMP0085,105,608.41,2,West,General Trade
SO00048300,2024-02-10 00:00:00,CUST0381,SKU0041,EMP0090,183,326.77,7,South,Wholesale
SO00048301,2024-02-14 00:00:00,CUST0052,SKU0053,EMP0008,198,337.27,10,West,General Trade
SO00048302,2023-06-19 00:00:00,CUST0469,SKU0107,EMP0004,175,60.93,0,East,Wholesale
SO00048303,2024-05-25 00:00:00,CUST0095,SKU0012,EMP0065,131,686.6,10,East,Modern Trade
SO00048304,2024-03-14 00:00:00,CUST0113,SKU0100,EMP0061,43,698.37,5,West,Modern Trade
SO00048305,2024-07-06 00:00:00,CUST0056,SKU0018,EMP0047,4,232.69,2,West,Wholesale
SO00048306,2023-04-19 00:00:00,CUST0258,SKU0058,EMP0072,77,505.16,0,East,Modern Trade
SO00048307,2024-09-18 00:00:00,CUST0320,SKU0040,EMP0063,31,638.2,10,North,Wholesale
SO00048308,2024-07-21 00:00:00,CUST0051,SKU0097,EMP0041,169,181.55,2,East,Modern Trade
SO00048309,2023-08-22 00:00:00,CUST0190,SKU0116,EMP0003,140,259.32,10,East,Wholesale
SO00048310,2024-06-06 00:00:00,CUST0465,SKU0019,EMP0035,145,746.69,0,East,Modern Trade
SO00048311,2024-12-17 00:00:00,CUST0021,SKU0058,EMP0022,25,477.73,2,North,Modern Trade
SO00048312,2023-11-21 00:00:00,CUST0124,SKU0076,EMP0044,85,78.32,0,West,Wholesale
SO00048313,2024-09-11 00:00:00,CUST0493,SKU0104,EMP0026,86,491.71,10,West,General Trade
SO00048314,2024-07-20 00:00:00,CUST0250,SKU0025,EMP0015,27,272.05,0,North,Modern Trade
SO00048315,2023-01-13 00:00:00,CUST0190,SKU0081,EMP0004,1,466.18,5,East,Wholesale
SO00048316,2023-01-14 00:00:00,CUST0497,SKU0019,EMP0083,163,735.34,0,East,Modern Trade
SO00048317,2024-03-21 00:00:00,CUST0139,SKU0092,EMP0020,158,355.87,2,West,Modern Trade
SO00048318,2024-07-28 00:00:00,CUST0172,SKU0046,EMP0034,145,276.53,0,South,Wholesale
SO00048319,2023-07-01 00:00:00,CUST0090,SKU0037,EMP0005,177,84.1,0,South,General Trade
SO00048320,2024-04-11 00:00:00,CUST0270,SKU0006,EMP0002,162,156.67,0,North,Wholesale
SO00048321,2023-02-21 00:00:00,CUST0401,SKU0025,EMP0074,181,283.14,2,North,Wholesale
SO00048322,2024-11-07 00:00:00,CUST0355,SKU0114,EMP0029,116,564.4,7,West,Wholesale
SO00048323,2024-11-12 00:00:00,CUST0335,SKU0056,EMP0020,181,333.11,10,East,Modern Trade
SO00048324,2023-12-13 00:00:00,CUST0249,SKU0006,EMP0071,199,144.93,5,North,General Trade
SO00048325,2024-02-04 00:00:00,CUST0261,SKU0083,EMP0052,185,421.21,5,South,Modern Trade
SO00048326,2024-05-28 00:00:00,CUST0207,SKU0040,EMP0010,14,651.16,0,North,Wholesale
SO00048327,2024-10-07 00:00:00,CUST0108,SKU0005,EMP0092,185,388.8,0,East,General Trade
SO00048328,2024-10-10 00:00:00,CUST0230,SKU0005,EMP0075,172,405.63,5,East,Wholesale
SO00048329,2024-06-03 00:00:00,CUST0403,SKU0077,EMP0050,195,192.27,2,West,Modern Trade
SO00048330,2023-04-09 00:00:00,CUST0500,SKU0099,EMP0025,173,249.63,7,West,Modern Trade
SO00048331,2023-04-11 00:00:00,CUST0136,SKU0005,EMP0012,169,426.25,10,North,General Trade
SO00048332,2024-09-18 00:00:00,CUST0097,SKU0089,EMP0094,106,420.26,0,West,Modern Trade
SO00048333,2023-09-09 00:00:00,CUST0196,SKU0061,EMP0090,126,583.67,10,East,General Trade
SO00048334,2024-12-15 00:00:00,CUST0426,SKU0103,EMP0053,170,683.15,7,West,General Trade
SO00048335,2024-04-29 00:00:00,CUST0048,SKU0111,EMP0068,15,351.85,0,South,General Trade
SO00048336,2023-03-13 00:00:00,CUST0227,SKU0082,EMP0081,1,635.96,2,East,Wholesale
SO00048337,2024-03-02 00:00:00,CUST0325,SKU0030,EMP0044,89,100.0,0,West,Wholesale
SO00048338,2023-08-07 00:00:00,CUST0116,SKU0112,EMP0015,199,334.67,5,East,General Trade
SO00048339,2024-03-20 00:00:00,CUST0487,SKU0083,EMP0075,118,449.75,2,West,General Trade
SO00048340,2024-12-02 00:00:00,CUST0449,SKU0099,EMP0010,80,258.2,2,North,General Trade
SO00048341,2023-03-24 00:00:00,CUST0439,SKU0119,EMP0100,184,616.6,0,West,General Trade
SO00048342,2023-04-09 00:00:00,CUST0447,SKU0029,EMP0065,175,439.63,10,North,Wholesale
SO00048343,2023-02-20 00:00:00,CUST0087,SKU0009,EMP0058,71,460.6,7,West,Modern Trade
SO00048344,2024-02-23 00:00:00,CUST0362,SKU0068,EMP0098,120,72.05,2,North,Wholesale
SO00048345,2024-12-13 00:00:00,CUST0365,SKU0067,EMP0033,155,735.28,5,East,Wholesale
SO00048346,2023-06-11 00:00:00,CUST0008,SKU0086,EMP0020,145,775.48,5,North,Wholesale
SO00048347,2024-05-13 00:00:00,CUST0142,SKU0009,EMP0019,143,477.42,5,South,General Trade
SO00048348,2023-09-27 00:00:00,CUST0390,SKU0012,EMP0098,17,687.87,5,North,Wholesale
SO00048349,2024-09-20 00:00:00,CUST0176,SKU0057,EMP0062,155,361.24,10,West,Wholesale
SO00048350,2024-05-07 00:00:00,CUST0287,SKU0053,EMP0073,92,310.49,5,North,Modern Trade
SO00048351,2024-04-14 00:00:00,CUST0206,SKU0083,EMP0062,162,427.64,0,North,Modern Trade
SO00048352,2024-06-01 00:00:00,CUST0398,SKU0020,EMP0008,14,514.59,5,West,Modern Trade
SO00048353,2023-07-30 00:00:00,CUST0087,SKU0054,EMP0045,70,550.78,5,West,Modern Trade
SO00048354,2023-04-24 00:00:00,CUST0124,SKU0048,EMP0024,149,729.5,2,West,Wholesale
SO00048355,2023-04-09 00:00:00,CUST0460,SKU0113,EMP0025,161,499.04,7,South,Modern Trade
SO00048356,2023-12-12 00:00:00,CUST0040,SKU0026,EMP0060,12,554.41,2,South,General Trade
SO00048357,2024-12-24 00:00:00,CUST0360,SKU0116,EMP0068,75,274.23,7,South,General Trade
SO00048358,2023-09-10 00:00:00,CUST0089,SKU0114,EMP0003,109,560.95,2,West,General Trade
SO00048359,2024-08-06 00:00:00,CUST0045,SKU0112,EMP0070,187,321.2,7,East,Modern Trade
SO00048360,2023-01-31 00:00:00,CUST0172,SKU0078,EMP0013,68,712.2,2,South,Wholesale
SO00048361,2023-11-07 00:00:00,CUST0054,SKU0018,EMP0009,47,239.19,10,North,Wholesale
SO00048362,2023-12-14 00:00:00,CUST0123,SKU0089,EMP0036,152,396.83,10,North,Wholesale
SO00048363,2023-09-08 00:00:00,CUST0029,SKU0033,EMP0017,94,669.03,10,West,General Trade
SO00048364,2024-07-17 00:00:00,CUST0229,SKU0027,EMP0077,75,183.83,7,South,General Trade
SO00048365,2023-03-26 00:00:00,CUST0281,SKU0120,EMP0068,154,814.34,0,East,Wholesale
SO00048366,2024-11-10 00:00:00,CUST0060,SKU0099,EMP0070,45,260.15,10,West,Modern Trade
SO00048367,2023-07-08 00:00:00,CUST0152,SKU0098,EMP0077,165,218.91,0,East,Wholesale
SO00048368,2023-09-19 00:00:00,CUST0486,SKU0026,EMP0036,200,541.6,0,East,Modern Trade
SO00048369,2023-02-16 00:00:00,CUST0253,SKU0079,EMP0076,78,429.22,2,South,Modern Trade
SO00048370,2024-09-17 00:00:00,CUST0072,SKU0006,EMP0062,54,149.24,7,East,General Trade
SO00048371,2024-01-06 00:00:00,CUST0421,SKU0088,EMP0029,77,744.53,7,East,General Trade
SO00048372,2024-06-25 00:00:00,CUST0354,SKU0106,EMP0099,32,665.16,0,East,General Trade
SO00048373,2024-11-30 00:00:00,CUST0105,SKU0114,EMP0081,105,552.86,5,South,General Trade
SO00048374,2024-01-14 00:00:00,CUST0327,SKU0051,EMP0011,116,107.59,2,South,General Trade
SO00048375,2024-07-23 00:00:00,CUST0033,SKU0092,EMP0039,7,357.32,7,North,Wholesale
SO00048376,2023-03-27 00:00:00,CUST0398,SKU0009,EMP0035,163,467.99,2,West,Modern Trade
SO00048377,2023-03-23 00:00:00,CUST0490,SKU0079,EMP0027,152,452.21,0,South,Modern Trade
SO00048378,2023-02-11 00:00:00,CUST0127,SKU0012,EMP0013,64,707.49,0,East,Modern Trade
SO00048379,2024-03-13 00:00:00,CUST0464,SKU0021,EMP0054,133,591.95,7,South,Wholesale
SO00048380,2023-11-28 00:00:00,CUST0235,SKU0051,EMP0040,47,105.68,2,South,Modern Trade
SO00048381,2024-05-07 00:00:00,CUST0355,SKU0049,EMP0002,105,439.13,7,West,Wholesale
SO00048382,2024-10-30 00:00:00,CUST0482,SKU0118,EMP0052,79,100.89,7,East,General Trade
SO00048383,2023-11-23 00:00:00,CUST0205,SKU0044,EMP0090,53,566.48,0,South,Modern Trade
SO00048384,2024-10-03 00:00:00,CUST0092,SKU0097,EMP0062,66,178.43,7,West,General Trade
SO00048385,2023-09-17 00:00:00,CUST0026,SKU0014,EMP0042,143,646.53,0,South,Modern Trade
SO00048386,2023-12-07 00:00:00,CUST0113,SKU0003,EMP0061,183,356.75,7,West,Modern Trade
SO00048387,2023-04-09 00:00:00,CUST0436,SKU0038,EMP0051,8,27.04,2,West,General Trade
SO00048388,2024-11-06 00:00:00,CUST0406,SKU0014,EMP0045,162,665.66,7,East,Modern Trade
SO00048389,2024-12-16 00:00:00,CUST0204,SKU0108,EMP0080,112,42.3,10,North,Wholesale
SO00048390,2024-02-01 00:00:00,CUST0307,SKU0109,EMP0093,52,747.81,7,South,Wholesale
SO00048391,2024-08-20 00:00:00,CUST0162,SKU0005,EMP0096,195,393.75,5,West,General Trade
SO00048392,2023-03-17 00:00:00,CUST0410,SKU0014,EMP0001,7,684.16,10,West,Wholesale
SO00048393,2024-12-15 00:00:00,CUST0065,SKU0117,EMP0058,6,787.26,2,North,Modern Trade
SO00048394,2023-07-11 00:00:00,CUST0063,SKU0110,EMP0046,122,517.8,0,North,General Trade
SO00048395,2024-07-02 00:00:00,CUST0299,SKU0030,EMP0037,91,94.45,10,West,Wholesale
SO00048396,2023-01-18 00:00:00,CUST0318,SKU0069,EMP0085,8,364.0,7,West,General Trade
SO00048397,2024-11-02 00:00:00,CUST0280,SKU0089,EMP0058,55,409.27,10,South,Wholesale
SO00048398,2024-07-28 00:00:00,CUST0009,SKU0010,EMP0073,47,681.82,0,North,Wholesale
SO00048399,2024-05-09 00:00:00,CUST0126,SKU0066,EMP0005,176,301.3,0,East,Wholesale
SO00048400,2023-12-05 00:00:00,CUST0269,SKU0038,EMP0094,61,26.93,10,East,Wholesale
SO00048401,2024-05-18 00:00:00,CUST0474,SKU0013,EMP0004,183,674.22,7,South,Wholesale
SO00048402,2024-03-09 00:00:00,CUST0263,SKU0079,EMP0072,187,470.77,7,South,General Trade
SO00048403,2024-11-28 00:00:00,CUST0142,SKU0106,EMP0084,192,707.7,2,South,General Trade
SO00048404,2024-02-13 00:00:00,CUST0090,SKU0081,EMP0036,9,466.65,10,South,General Trade
SO00048405,2023-01-23 00:00:00,CUST0403,SKU0031,EMP0043,115,724.11,5,West,Modern Trade
SO00048406,2023-06-25 00:00:00,CUST0271,SKU0055,EMP0001,74,74.59,2,North,Modern Trade
SO00048407,2023-05-06 00:00:00,CUST0309,SKU0046,EMP0069,192,264.27,2,South,Wholesale
SO00048408,2023-12-07 00:00:00,CUST0105,SKU0069,EMP0090,18,383.44,7,South,General Trade
SO00048409,2023-04-29 00:00:00,CUST0410,SKU0059,EMP0068,120,764.49,5,West,Wholesale
SO00048410,2024-02-18 00:00:00,CUST0123,SKU0051,EMP0023,30,104.99,7,North,Wholesale
SO00048411,2023-07-29 00:00:00,CUST0036,SKU0118,EMP0037,147,95.66,10,West,General Trade
SO00048412,2023-07-03 00:00:00,CUST0281,SKU0031,EMP0003,138,779.05,0,East,Wholesale
SO00048413,2024-10-31 00:00:00,CUST0456,SKU0022,EMP0057,7,134.59,2,West,General Trade
SO00048414,2024-07-12 00:00:00,CUST0343,SKU0061,EMP0040,189,584.63,10,North,General Trade
SO00048415,2024-10-25 00:00:00,CUST0102,SKU0083,EMP0070,134,459.25,5,West,Modern Trade
SO00048416,2024-11-12 00:00:00,CUST0285,SKU0024,EMP0031,177,605.72,7,West,General Trade
SO00048417,2023-08-25 00:00:00,CUST0298,SKU0107,EMP0030,129,61.83,10,South,General Trade
SO00048418,2024-07-06 00:00:00,CUST0424,SKU0026,EMP0028,117,547.9,10,South,Modern Trade
SO00048419,2024-05-12 00:00:00,CUST0362,SKU0068,EMP0088,157,68.83,5,North,Wholesale
SO00048420,2024-09-01 00:00:00,CUST0049,SKU0056,EMP0075,20,316.86,7,North,Wholesale
SO00048421,2024-11-17 00:00:00,CUST0023,SKU0058,EMP0091,161,484.31,0,East,General Trade
SO00048422,2023-02-08 00:00:00,CUST0014,SKU0001,EMP0004,60,398.81,7,West,Modern Trade
SO00048423,2023-12-31 00:00:00,CUST0296,SKU0029,EMP0019,164,447.33,10,East,Wholesale
SO00048424,2024-04-14 00:00:00,CUST0381,SKU0077,EMP0063,84,194.54,10,South,Wholesale
SO00048425,2024-02-27 00:00:00,CUST0116,SKU0026,EMP0087,25,533.33,10,East,General Trade
SO00048426,2023-03-11 00:00:00,CUST0387,SKU0049,EMP0023,200,442.74,0,South,Modern Trade
SO00048427,2023-09-29 00:00:00,CUST0440,SKU0088,EMP0093,183,699.23,10,East,General Trade
SO00048428,2023-10-25 00:00:00,CUST0114,SKU0071,EMP0089,106,562.03,10,North,Wholesale
SO00048429,2024-08-05 00:00:00,CUST0336,SKU0076,EMP0094,174,78.07,7,West,Modern Trade
SO00048430,2024-04-08 00:00:00,CUST0463,SKU0051,EMP0099,157,103.65,10,East,Modern Trade
SO00048431,2024-07-12 00:00:00,CUST0202,SKU0025,EMP0014,84,265.57,5,West,Modern Trade
SO00048432,2024-08-01 00:00:00,CUST0290,SKU0054,EMP0018,122,561.6,5,North,General Trade
SO00048433,2023-10-18 00:00:00,CUST0427,SKU0055,EMP0056,149,73.42,2,West,Wholesale
SO00048434,2024-03-13 00:00:00,CUST0294,SKU0071,EMP0095,79,573.27,7,East,General Trade
SO00048435,2024-05-04 00:00:00,CUST0179,SKU0006,EMP0090,106,150.46,7,East,General Trade
SO00048436,2023-10-02 00:00:00,CUST0015,SKU0094,EMP0091,195,402.31,5,North,General Trade
SO00048437,2023-08-24 00:00:00,CUST0065,SKU0037,EMP0042,13,80.62,7,North,Modern Trade
SO00048438,2023-09-10 00:00:00,CUST0115,SKU0068,EMP0092,195,69.93,10,North,Modern Trade
SO00048439,2023-05-04 00:00:00,CUST0141,SKU0053,EMP0050,134,319.88,7,South,Wholesale
SO00048440,2024-05-17 00:00:00,CUST0053,SKU0102,EMP0081,200,71.27,0,North,General Trade
SO00048441,2023-03-10 00:00:00,CUST0169,SKU0024,EMP0090,85,625.35,5,West,Modern Trade
SO00048442,2024-08-26 00:00:00,CUST0197,SKU0097,EMP0026,69,187.13,2,North,Modern Trade
SO00048443,2024-06-25 00:00:00,CUST0313,SKU0114,EMP0031,31,568.94,10,East,Modern Trade
SO00048444,2023-06-17 00:00:00,CUST0215,SKU0035,EMP0086,189,330.61,2,West,Wholesale
SO00048445,2024-01-24 00:00:00,CUST0227,SKU0094,EMP0029,151,396.81,5,East,Wholesale
SO00048446,2024-07-18 00:00:00,CUST0024,SKU0100,EMP0089,87,661.94,0,North,Wholesale
SO00048447,2024-11-24 00:00:00,CUST0326,SKU0112,EMP0064,5,319.79,0,West,Modern Trade
SO00048448,2023-10-13 00:00:00,CUST0006,SKU0037,EMP0087,78,83.64,0,East,Modern Trade
SO00048449,2024-03-03 00:00:00,CUST0232,SKU0027,EMP0088,39,197.41,2,East,General Trade
SO00048450,2024-01-01 00:00:00,CUST0123,SKU0097,EMP0078,102,187.44,0,North,Wholesale
SO00048451,2023-06-07 00:00:00,CUST0045,SKU0010,EMP0012,131,679.09,10,East,Modern Trade
SO00048452,2023-01-26 00:00:00,CUST0121,SKU0060,EMP0069,179,332.94,7,North,Modern Trade
SO00048453,2023-05-13 00:00:00,CUST0309,SKU0010,EMP0052,53,645.94,10,South,Wholesale
SO00048454,2024-05-13 00:00:00,CUST0433,SKU0023,EMP0091,51,378.38,7,East,Modern Trade
SO00048455,2024-07-08 00:00:00,CUST0422,SKU0010,EMP0035,49,642.9,7,West,Wholesale
SO00048456,2023-04-17 00:00:00,CUST0368,SKU0024,EMP0035,79,627.13,10,North,Wholesale
SO00048457,2023-10-22 00:00:00,CUST0330,SKU0063,EMP0054,91,60.16,7,East,General Trade
SO00048458,2023-01-25 00:00:00,CUST0154,SKU0059,EMP0094,59,706.08,2,North,Modern Trade
SO00048459,2024-05-21 00:00:00,CUST0439,SKU0059,EMP0074,73,703.32,0,West,General Trade
SO00048460,2023-02-08 00:00:00,CUST0114,SKU0035,EMP0016,7,324.7,0,North,Wholesale
SO00048461,2023-11-04 00:00:00,CUST0397,SKU0089,EMP0069,110,421.65,2,North,Wholesale
SO00048462,2023-11-09 00:00:00,CUST0276,SKU0057,EMP0013,72,353.99,10,North,Modern Trade
SO00048463,2023-04-06 00:00:00,CUST0036,SKU0044,EMP0026,114,581.86,7,West,General Trade
SO00048464,2024-05-08 00:00:00,CUST0481,SKU0006,EMP0043,58,152.36,2,West,Modern Trade
SO00048465,2023-03-20 00:00:00,CUST0074,SKU0111,EMP0026,100,340.33,2,North,General Trade
SO00048466,2023-05-11 00:00:00,CUST0280,SKU0118,EMP0080,57,99.58,2,South,Wholesale
SO00048467,2024-10-24 00:00:00,CUST0064,SKU0024,EMP0022,120,613.49,2,East,Wholesale
SO00048468,2024-07-15 00:00:00,CUST0193,SKU0026,EMP0025,31,511.4,5,South,Wholesale
SO00048469,2024-05-12 00:00:00,CUST0249,SKU0051,EMP0055,117,107.55,10,North,General Trade
SO00048470,2024-12-13 00:00:00,CUST0364,SKU0050,EMP0073,148,64.74,5,South,Modern Trade
SO00048471,2024-11-20 00:00:00,CUST0371,SKU0036,EMP0013,97,519.32,7,South,Wholesale
SO00048472,2023-08-28 00:00:00,CUST0101,SKU0036,EMP0047,101,527.74,5,West,General Trade
SO00048473,2024-09-11 00:00:00,CUST0416,SKU0059,EMP0075,70,713.87,10,East,Wholesale
SO00048474,2024-10-08 00:00:00,CUST0464,SKU0047,EMP0002,199,473.8,7,South,Wholesale
SO00048475,2024-06-30 00:00:00,CUST0492,SKU0010,EMP0008,23,635.76,10,North,Wholesale
SO00048476,2024-04-19 00:00:00,CUST0135,SKU0076,EMP0056,70,82.16,7,West,Modern Trade
SO00048477,2023-07-09 00:00:00,CUST0448,SKU0059,EMP0088,105,760.77,0,West,Modern Trade
SO00048478,2023-03-09 00:00:00,CUST0274,SKU0010,EMP0031,76,638.75,0,East,Wholesale
SO00048479,2024-11-15 00:00:00,CUST0483,SKU0027,EMP0010,38,196.56,0,West,Modern Trade
SO00048480,2024-11-19 00:00:00,CUST0264,SKU0028,EMP0032,175,269.64,0,South,Modern Trade
SO00048481,2024-02-12 00:00:00,CUST0403,SKU0057,EMP0025,45,331.39,0,West,Modern Trade
SO00048482,2023-01-15 00:00:00,CUST0455,SKU0103,EMP0085,115,644.22,0,South,Modern Trade
SO00048483,2024-09-19 00:00:00,CUST0275,SKU0027,EMP0004,49,191.91,10,South,General Trade
SO00048484,2023-10-02 00:00:00,CUST0314,SKU0076,EMP0080,136,81.68,7,West,Modern Trade
SO00048485,2024-09-27 00:00:00,CUST0414,SKU0011,EMP0071,28,191.19,7,West,Modern Trade
SO00048486,2023-05-29 00:00:00,CUST0182,SKU0089,EMP0019,164,410.41,5,West,Wholesale
SO00048487,2024-07-07 00:00:00,CUST0225,SKU0042,EMP0031,97,439.17,7,North,General Trade
SO00048488,2024-10-04 00:00:00,CUST0134,SKU0098,EMP0027,159,222.69,5,North,General Trade
SO00048489,2024-12-06 00:00:00,CUST0160,SKU0068,EMP0060,14,71.85,2,South,Modern Trade
SO00048490,2024-05-31 00:00:00,CUST0023,SKU0063,EMP0082,102,60.63,2,East,General Trade
SO00048491,2024-11-08 00:00:00,CUST0366,SKU0027,EMP0092,80,191.95,7,East,General Trade
SO00048492,2023-04-08 00:00:00,CUST0190,SKU0017,EMP0055,115,145.65,10,East,Wholesale
SO00048493,2024-06-09 00:00:00,CUST0168,SKU0080,EMP0068,179,656.69,5,South,Modern Trade
SO00048494,2024-12-21 00:00:00,CUST0129,SKU0031,EMP0001,115,742.61,5,South,Modern Trade
SO00048495,2023-02-15 00:00:00,CUST0074,SKU0038,EMP0075,40,26.64,0,North,General Trade
SO00048496,2024-08-17 00:00:00,CUST0129,SKU0079,EMP0076,47,468.13,2,South,Modern Trade
SO00048497,2023-07-19 00:00:00,CUST0291,SKU0111,EMP0088,154,346.91,0,North,Modern Trade
SO00048498,2023-11-25 00:00:00,CUST0427,SKU0059,EMP0086,181,761.36,5,West,Wholesale
SO00048499,2023-12-29 00:00:00,CUST0363,SKU0101,EMP0087,137,390.15,10,East,Wholesale
SO00048500,2023-10-15 00:00:00,CUST0351,SKU0100,EMP0046,52,700.02,10,South,General Trade
SO00048501,2024-06-30 00:00:00,CUST0379,SKU0048,EMP0042,7,758.17,10,North,General Trade
SO00048502,2023-04-09 00:00:00,CUST0166,SKU0077,EMP0004,183,189.29,2,North,Modern Trade
SO00048503,2023-08-03 00:00:00,CUST0173,SKU0038,EMP0063,106,27.22,0,North,Wholesale
SO00048504,2023-12-04 00:00:00,CUST0013,SKU0014,EMP0056,28,626.64,2,South,Wholesale
SO00048505,2023-04-01 00:00:00,CUST0388,SKU0081,EMP0099,187,478.3,5,East,Wholesale
SO00048506,2023-03-15 00:00:00,CUST0187,SKU0021,EMP0100,176,547.55,5,East,Wholesale
SO00048507,2024-07-16 00:00:00,CUST0062,SKU0006,EMP0027,70,145.23,0,West,Wholesale
SO00048508,2023-11-27 00:00:00,CUST0083,SKU0120,EMP0072,32,809.59,5,West,Modern Trade
SO00048509,2023-06-16 00:00:00,CUST0099,SKU0109,EMP0008,199,759.73,7,West,Modern Trade
SO00048510,2024-12-12 00:00:00,CUST0177,SKU0013,EMP0077,112,645.29,5,East,General Trade
SO00048511,2023-02-02 00:00:00,CUST0377,SKU0033,EMP0045,131,736.52,0,South,Wholesale
SO00048512,2024-12-08 00:00:00,CUST0444,SKU0119,EMP0001,156,668.73,7,North,Wholesale
SO00048513,2024-09-05 00:00:00,CUST0350,SKU0082,EMP0033,114,660.28,7,North,Modern Trade
